tourney_name,surface,draw_size,tourney_date,seed,name,hand,ht,age,rank,rank_points,score,best_of,round,minutes,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced,result
Wimbledon,Grass,128,20160627,,Benjamin Becker,R,178,35.03080082,102,577,6-4 6-1 6-2,5,R64,83,3,6,77,48,33,11,12,4,9,L
Wimbledon,Grass,128,20160627,,Mikhail Kukushkin,R,183,28.50376454,57,867,W/O,5,R64,100,,,,,,,,,,L
Wimbledon,Grass,128,20160627,,Radu Albot,R,,26.6255989,110,544,7-6(3) 6-3 6-7(6) 6-3,5,R64,170,6,2,126,88,60,21,21,3,8,L
Wimbledon,Grass,128,20160627,,Donald Young,L,183,26.92950034,69,757,6-4 6-3 6-3,5,R64,87,2,2,86,52,33,15,14,2,7,L
Wimbledon,Grass,128,20160627,4,Stanislas Wawrinka,R,183,31.24982888,5,5035,3-6 6-3 7-6(2) 6-3,5,R64,163,15,5,117,77,58,17,19,6,10,L
Wimbledon,Grass,128,20160627,,Marcel Granollers,R,190,30.20944559,43,972,4-6 7-5 6-3 6-1,5,R64,168,7,2,126,75,43,30,19,11,17,L
Wimbledon,Grass,128,20160627,25,Viktor Troicki,R,193,30.37645448,27,1405,3-6 6-3 6-3 2-6 6-3,5,R64,174,20,3,135,91,64,24,22,5,9,L
Wimbledon,Grass,128,20160627,,Matthew Barton,R,,24.52566735,248,212,7-6(8) 7-6(3) 7-6(8),5,R64,136,16,7,125,72,59,31,18,3,4,L
Wimbledon,Grass,128,20160627,,Juan Monaco,R,185,32.24640657,97,620,6-1 6-4 6-3,5,R64,82,1,1,80,60,33,10,13,8,14,L
Wimbledon,Grass,128,20160627,,Dustin Brown,R,196,31.55099247,85,673,6-7(3) 6-1 2-6 6-4 6-4,5,R64,125,22,7,154,93,68,35,23,11,15,L
Wimbledon,Grass,128,20160627,,Fabio Fognini,R,178,29.09514031,35,1170,3-6 6-7(5) 6-3 6-3 6-3,5,R64,187,7,12,172,100,65,36,24,13,21,L
Wimbledon,Grass,128,20160627,26,Benoit Paire,R,196,27.137577,23,1596,7-6(5) 6-3 4-6 6-2,5,R64,150,9,8,149,78,57,31,19,8,13,L
Wimbledon,Grass,128,20160627,,Yen Hsun Lu,R,180,32.87063655,76,710,6-3 6-2 6-1,5,R64,100,0,4,72,40,23,9,12,4,11,L
Wimbledon,Grass,128,20160627,1,Novak Djokovic,R,188,29.10061602,1,16950,7-6(6) 6-1 3-6 7-6(5),5,R32,176,7,2,146,97,63,27,20,11,15,L
Wimbledon,Grass,128,20160627,,Pierre Hugues Herbert,R,,25.27857632,81,691,7-6(5) 6-4 3-6 6-3,5,R32,137,9,9,131,79,55,27,20,2,5,L
Wimbledon,Grass,128,20160627,,Denis Istomin,R,188,29.80424367,116,531,6-4 6-3 2-6 6-1,5,R32,132,10,1,114,72,44,20,17,7,13,L
Wimbledon,Grass,128,20160627,27,Jack Sock,R,185,23.75633128,26,1415,7-6(2) 6-4 7-6(1),5,R32,135,9,6,113,66,49,24,17,8,9,L
Wimbledon,Grass,128,20160627,,Daniel Evans,R,175,26.0971937,91,648,6-4 6-2 6-2,5,R32,86,0,8,94,54,26,21,13,9,15,L
Wimbledon,Grass,128,20160627,,Grigor Dimitrov,R,188,25.11704312,37,1150,6-7(6) 7-6(3) 6-4 6-2,5,R32,173,8,4,136,87,64,20,21,10,16,L
Wimbledon,Grass,128,20160627,,Lukas Lacko,R,185,28.64887064,123,501,6-3 6-3 6-4,5,R32,109,2,3,110,68,42,19,14,16,21,L
Wimbledon,Grass,128,20160627,,Andrey Kuznetsov,R,185,25.34428474,42,1013,7-5 6-3 7-5,5,R32,117,8,6,103,67,46,15,16,5,10,L
Wimbledon,Grass,128,20160627,31,Joao Sousa,R,,27.24435318,31,1275,6-2 6-2 7-5,5,R32,93,2,1,74,50,35,9,14,3,8,L
Wimbledon,Grass,128,20160627,24,Alexander Zverev,R,,19.18685832,28,1385,6-3 6-4 4-6 6-1,5,R32,159,8,7,134,86,53,20,18,4,10,L
Wimbledon,Grass,128,20160627,14,Roberto Bautista Agut,R,,28.20260096,15,2150,6-2 6-4 6-4,5,R32,107,5,2,95,61,33,21,14,4,8,L
Wimbledon,Grass,128,20160627,,Juan Martin Del Potro,R,198,27.75906913,165,320,6-7(4) 7-6(6) 7-5 6-1,5,R32,167,7,1,125,81,56,28,21,2,7,L
Wimbledon,Grass,128,20160627,,Albert Ramos,L,188,28.44353183,36,1165,2-6 7-6(5) 6-2 6-3,5,R32,156,7,3,120,78,51,28,18,4,8,L
Wimbledon,Grass,128,20160627,18,John Isner,R,206,31.17043121,17,2055,6-7(3) 3-6 7-6(5) 6-2 19-17,5,R32,264,38,7,228,168,136,31,38,3,6,L
Wimbledon,Grass,128,20160627,22,Feliciano Lopez,L,188,34.76796715,21,1630,6-3 6-7(2) 6-3 6-4,5,R32,161,11,6,128,68,48,32,20,7,12,L
Wimbledon,Grass,128,20160627,,John Millman,R,183,27.03627652,67,770,6-3 7-5 6-2,5,R32,130,1,1,100,69,43,10,14,7,13,L
Wimbledon,Grass,128,20160627,,Nicolas Mahut,R,190,34.4312115,51,919,6-4 7-6(5) 6-4,5,R16,119,9,4,105,70,47,20,16,4,7,L
Wimbledon,Grass,128,20160627,11,David Goffin,R,163,25.55509925,11,2780,4-6 3-6 6-4 6-4 6-4,5,R16,182,12,7,139,84,62,32,24,7,10,L
Wimbledon,Grass,128,20160627,,Steve Johnson,R,188,26.50787132,29,1385,6-2 6-3 7-5,5,R16,96,8,3,101,65,40,15,14,5,10,L
Wimbledon,Grass,128,20160627,5,Kei Nishikori,R,178,26.49418207,6,4155,6-1 5-1 RET,5,R16,43,0,2,37,30,13,0,6,3,8,L
Wimbledon,Grass,128,20160627,,Jiri Vesely,L,,22.9650924,64,780,4-6 6-3 7-6(8) 6-7(9) 6-3,5,R16,235,26,7,169,105,82,33,26,8,13,L
Wimbledon,Grass,128,20160627,19,Bernard Tomic,R,193,23.68240931,19,1760,6-4 4-6 3-6 6-4 10-8,5,R16,175,29,4,178,121,90,23,28,17,22,L
Wimbledon,Grass,128,20160627,7,Richard Gasquet,R,185,30.02600958,10,2905,4-2 RET,5,R16,23,0,0,14,8,7,3,3,2,3,L
Wimbledon,Grass,128,20160627,15,Nick Kyrgios,R,,21.16906229,18,1855,7-5 6-1 6-4,5,R16,102,11,1,87,72,49,3,14,9,13,L
Wimbledon,Grass,128,20160627,28,Sam Querrey,R,198,28.72279261,41,1075,6-4 7-5 5-7 6-4,5,QF,151,15,5,141,80,65,25,22,2,5,L
Wimbledon,Grass,128,20160627,9,Marin Cilic,R,198,27.74537988,13,2695,6-7(4) 4-6 6-3 7-6(9) 6-3,5,QF,197,23,7,163,93,76,38,26,7,9,L
Wimbledon,Grass,128,20160627,32,Lucas Pouille,R,,22.34086242,30,1311,7-6(4) 6-3 6-2,5,QF,114,9,8,107,62,44,15,14,4,8,L
Wimbledon,Grass,128,20160627,12,Jo Wilfried Tsonga,R,188,31.19507187,12,2725,7-6(10) 6-1 3-6 4-6 6-1,5,QF,233,15,7,154,95,68,23,22,6,12,L
Wimbledon,Grass,128,20160627,3,Roger Federer,R,185,34.88569473,3,6425,6-3 6-7(3) 4-6 7-5 6-3,5,SF,204,16,5,160,98,80,32,26,5,8,L
Wimbledon,Grass,128,20160627,10,Tomas Berdych,R,196,30.7761807,9,2950,6-3 6-3 6-3,5,SF,117,5,1,73,46,32,10,13,5,10,L
Wimbledon,Grass,128,20160627,6,Milos Raonic,R,196,25.50034223,7,3175,6-4 7-6(3) 7-6(2),5,F,168,8,1,114,73,49,29,17,6,7,L
Bastad,Clay,32,20160711,5,Fernando Verdasco,L,188,32.65434634,59,820,6-3 6-4,3,F,86,2,1,65,50,28,5,10,4,9,L
Bastad,Clay,32,20160711,1,David Ferrer,R,175,34.275154,13,2650,7-5 6-4,3,SF,108,7,10,90,62,34,8,11,5,11,L
Bastad,Clay,32,20160711,,Gastao Elias,R,178,25.62902122,89,649,6-3 6-1,3,SF,65,1,1,52,23,10,11,8,3,8,L
Bastad,Clay,32,20160711,,Dustin Brown,R,196,31.58932238,101,603,6-1 4-6 6-4,3,QF,92,1,2,77,47,37,13,13,9,13,L
Bastad,Clay,32,20160711,,Andrea Arnaboldi,L,,28.53935661,230,235,5-7 7-5 6-0,3,QF,148,1,9,98,50,30,19,15,7,15,L
Bastad,Clay,32,20160711,,Facundo Bagnis,L,,26.36824093,93,622,6-2 6-1,3,QF,68,1,3,60,42,19,8,8,7,12,L
Bastad,Clay,32,20160711,2,Joao Sousa,R,,27.28268309,30,1355,6-2 6-2,3,QF,62,0,4,44,21,15,6,8,2,7,L
Bastad,Clay,32,20160711,,Calvin Hemery,R,,21.45106092,378,119,3-6 7-5 6-3,3,R16,126,8,8,99,63,39,16,15,4,9,L
Bastad,Clay,32,20160711,6,Aljaz Bedene,R,181,26.98151951,68,765,6-3 6-7(5) 6-3,3,R16,106,7,6,88,46,36,15,14,6,11,L
Bastad,Clay,32,20160711,,Roberto Carballes Baena,R,,23.30184805,106,581,7-6(5) 6-3,3,R16,110,4,1,72,45,29,10,10,5,8,L
Bastad,Clay,32,20160711,8,Evgeny Donskoy,R,185,26.17385353,79,700,6-3 6-2,3,R16,73,2,0,49,27,16,13,8,8,11,L
Bastad,Clay,32,20160711,,Albert Montanes,R,175,35.62217659,125,472,6-3 6-2,3,R16,71,1,4,71,46,27,10,8,8,11,L
Bastad,Clay,32,20160711,4,Marcel Granollers,R,190,30.2477755,45,972,7-5 6-3,3,R16,89,2,2,75,55,32,11,10,4,7,L
Bastad,Clay,32,20160711,,Taro Daniel,R,,23.45242984,117,517,7-6(1) 3-6 6-2,3,R16,143,2,0,81,59,37,15,14,4,7,L
Bastad,Clay,32,20160711,,Carl Soderlund,R,,19.10472279,479,79,6-3 6-1,3,R16,57,1,1,42,23,13,8,8,3,8,L
Bastad,Clay,32,20160711,,Tristan Lamasine,R,,23.35112936,190,284,6-4 4-6 6-3,3,R32,116,4,0,95,62,34,18,15,2,8,L
Bastad,Clay,32,20160711,,Daniel Munoz De La Nava,L,,34.4476386,133,423,6-2 7-6(6),3,R32,87,0,5,72,37,22,19,10,4,7,L
Bastad,Clay,32,20160711,,Isak Arvidsson,R,,23.92881588,507,72,6-4 7-6(4),3,R32,93,5,3,79,49,31,15,11,11,14,L
Bastad,Clay,32,20160711,,Michael Berrer,L,193,36.02737851,119,493,7-5 7-5,3,R32,110,2,5,83,50,34,14,12,8,11,L
Bastad,Clay,32,20160711,,Marco Trungelliti,R,,26.4421629,127,461,2-6 6-4 6-3,3,R32,127,5,9,92,50,33,19,13,9,13,L
Bastad,Clay,32,20160711,,Karen Khachanov,R,,20.13963039,104,592,3-6 7-6(4) 6-3,3,R32,149,6,5,114,59,38,33,14,11,13,L
Bastad,Clay,32,20160711,,Henri Laaksonen,R,,24.27926078,166,326,6-3 6-2,3,R32,79,0,3,54,30,15,15,8,2,5,L
Bastad,Clay,32,20160711,,Elias Ymer,R,,20.25188227,155,365,6-4 6-2,3,R32,79,3,6,65,31,19,17,9,3,6,L
Bastad,Clay,32,20160711,,Jurgen Zopp,R,190,28.28473648,176,307,6-1 6-7(5) 6-1,3,R32,111,3,7,77,44,30,14,12,2,6,L
Bastad,Clay,32,20160711,7,Horacio Zeballos,L,188,31.20602327,72,726,6-4 6-2,3,R32,70,4,3,56,32,22,11,9,0,3,L
Bastad,Clay,32,20160711,,Christian Lindell,R,,24.64065708,326,142,6-1 6-4,3,R32,77,4,2,46,29,17,5,8,2,6,L
Bastad,Clay,32,20160711,,Fred Simonsson,R,,21.62080767,674,37,6-3 3-6 7-6(5),3,R32,136,4,10,107,55,35,24,15,12,17,L
Hamburg,Clay,32,20160711,3,Pablo Cuevas,R,180,30.52429843,24,1555,6-1 6-4,3,F,59,5,1,39,20,13,8,8,0,4,L
Hamburg,Clay,32,20160711,,Renzo Olivo,R,,24.32306639,153,367,7-5 6-3,3,SF,100,1,5,76,43,28,19,10,9,11,L
Hamburg,Clay,32,20160711,,Stephane Robert,R,185,36.15058179,83,680,6-3 6-4,3,SF,82,0,2,60,32,18,13,9,8,12,L
Hamburg,Clay,32,20160711,1,Philipp Kohlschreiber,R,178,32.73648186,22,1600,1-6 6-0 7-5,3,QF,110,0,2,77,47,28,12,13,1,7,L
Hamburg,Clay,32,20160711,,Paul Henri Mathieu,R,185,34.49418207,66,780,7-6(7) 6-1,3,QF,79,1,0,59,35,26,11,9,2,4,L
Hamburg,Clay,32,20160711,8,Guillermo Garcia Lopez,R,188,33.10335387,56,855,7-6(4) 4-6 6-3,3,QF,148,1,4,103,70,47,16,15,6,9,L
Hamburg,Clay,32,20160711,,Daniel Gimeno Traver,R,185,30.92676249,156,364,6-4 6-3,3,QF,76,2,2,60,36,19,12,10,3,8,L
Hamburg,Clay,32,20160711,,Nicolas Kicker,R,,23.90143737,144,388,4-6 6-1 6-2,3,R16,111,1,0,76,53,29,9,12,6,12,L
Hamburg,Clay,32,20160711,,Maximo Gonzalez,R,175,32.97741273,142,398,6-3 6-4,3,R16,91,1,2,57,34,23,12,9,2,4,L
Hamburg,Clay,32,20160711,,Thiago Monteiro,L,,22.11362081,123,481,6-2 6-3,3,R16,77,1,3,69,50,26,8,9,9,13,L
Hamburg,Clay,32,20160711,6,Nicolas Almagro,R,183,30.88843258,44,979,4-6 7-6(4) 7-5,3,R16,169,16,4,101,55,41,26,17,3,6,L
Hamburg,Clay,32,20160711,,Grega Zemlja,R,183,29.78234086,151,370,6-2 6-2,3,R16,73,2,3,51,24,14,10,8,3,8,L
Hamburg,Clay,32,20160711,,Inigo Cervantes Huegun,R,,26.61190965,82,688,7-5 4-6 6-1,3,R16,132,8,5,97,49,32,18,15,5,12,L
Hamburg,Clay,32,20160711,,Louis Wessels,R,,17.87268994,,,6-1 6-1,3,R16,50,3,4,37,28,13,1,7,3,8,L
Hamburg,Clay,32,20160711,,Daniil Medvedev,R,,20.41341547,215,251,5-7 7-6(4) 7-6(2),3,R16,187,5,2,128,67,48,32,18,8,11,L
Hamburg,Clay,32,20160711,,Carlos Berlocq,R,183,33.43463381,87,657,6-3 6-7(5) 6-3,3,R32,156,2,5,131,96,55,18,16,14,19,L
Hamburg,Clay,32,20160711,,Thomas Fabbiano,R,,27.1266256,113,544,6-3 5-7 6-1,3,R32,122,4,3,74,48,28,13,14,4,10,L
Hamburg,Clay,32,20160711,,Mikhail Youzhny,R,183,34.04517454,63,788,7-6(5) 2-6 6-1,3,R32,134,2,3,86,41,32,19,13,6,9,L
Hamburg,Clay,32,20160711,5,Jeremy Chardy,R,188,29.40999316,34,1210,6-2 2-6 7-6(4),3,R32,134,5,4,84,47,32,18,14,3,7,L
Hamburg,Clay,32,20160711,,Florian Mayer,R,190,32.76659822,77,706,6-4 6-3,3,R32,75,2,0,81,55,38,6,10,12,15,L
Hamburg,Clay,32,20160711,,Mischa Zverev,L,190,28.88706366,141,398,7-6(5) 6-4,3,R32,90,7,1,76,48,35,11,11,5,8,L
Hamburg,Clay,32,20160711,,Gerald Melzer,L,,25.99589322,108,575,6-4 7-6(5),3,R32,101,5,3,59,31,22,10,11,0,5,L
Hamburg,Clay,32,20160711,,Jan Satral,R,,25.96577687,206,260,6-3 3-6 6-2,3,R32,103,6,4,79,48,35,15,13,7,10,L
Hamburg,Clay,32,20160711,,Kenny De Schepper,L,203,29.11978097,159,350,5-7 6-2 7-6(6),3,R32,151,2,3,106,81,49,14,16,8,13,L
Hamburg,Clay,32,20160711,,Marvin Moeller,U,,17.47843943,,,6-1 6-2,3,R32,62,2,2,49,28,15,7,7,7,11,L
Hamburg,Clay,32,20160711,,Leonardo Mayer,R,188,29.15811088,109,570,7-6(3) 6-4,3,R32,98,2,5,70,41,35,10,11,2,4,L
Hamburg,Clay,32,20160711,4,Alexander Zverev,R,,19.22518823,27,1430,7-5 7-6(2),3,R32,100,2,7,70,46,29,7,12,2,7,L
Hamburg,Clay,32,20160711,,Igor Sijsling,R,190,28.89801506,116,523,6-4 1-6 6-3,3,R32,104,4,1,66,34,24,14,13,3,8,L
Hamburg,Clay,32,20160711,,Steven Diez,R,,25.31964408,200,271,5-7 6-2 6-1,3,R32,116,1,2,85,60,35,12,13,6,11,L
Hamburg,Clay,32,20160711,,Jan Lennard Struff,R,,26.21218344,86,661,6-4 5-7 6-4,3,R32,125,1,5,94,47,37,25,16,0,2,L
Hamburg,Clay,32,20160711,2,Benoit Paire,R,196,27.17590691,23,1596,7-5 3-6 6-4,3,R32,129,8,4,97,51,34,17,15,3,10,L
Newport,Grass,32,20160711,3,Gilles Muller,L,193,33.17453799,39,1125,6-7(2) 7-6(5) 7-6(12),3,F,176,,,,,,,,,,L
Newport,Grass,32,20160711,8,Donald Young,L,183,26.96783025,61,792,6-3 6-4,3,SF,74,0,3,72,35,21,21,9,4,6,L
Newport,Grass,32,20160711,4,Marcos Baghdatis,R,183,31.06639288,43,1005,7-6(3) 7-6(6),3,SF,107,6,3,94,49,36,29,12,8,8,L
Newport,Grass,32,20160711,1,Steve Johnson,R,188,26.54620123,25,1520,6-2 6-3,3,QF,64,4,2,50,23,17,13,8,3,6,L
Newport,Grass,32,20160711,6,Adrian Mannarino,L,183,28.03285421,55,880,2-6 6-1 6-2,3,QF,89,4,2,63,38,28,11,11,2,6,L
Newport,Grass,32,20160711,7,Dudi Sela,R,175,31.26899384,65,781,6-2 7-5,3,QF,80,0,4,67,39,19,12,10,5,11,L
Newport,Grass,32,20160711,,Marco Chiudinelli,R,185,34.83367556,136,418,6-3 6-4,3,QF,61,2,2,47,31,21,10,9,0,2,L
Newport,Grass,32,20160711,,Yuichi Sugita,R,,27.8110883,107,581,6-1 6-4,3,R16,59,2,0,41,21,11,13,8,1,4,L
Newport,Grass,32,20160711,,Stefan Kozlov,R,,18.43942505,169,317,6-0 6-4,3,R16,66,0,5,58,36,20,7,8,7,12,L
Newport,Grass,32,20160711,,Victor Estrella,R,173,35.93976728,75,717,7-6(7) 6-4,3,R16,91,4,3,87,60,37,13,11,7,10,L
Newport,Grass,32,20160711,,Samuel Groth,R,,28.72826831,134,418,7-6(6) 6-3,3,R16,92,9,9,61,25,22,17,10,3,6,L
Newport,Grass,32,20160711,,Rajeev Ram,R,193,32.31485284,69,753,6-3 6-4,3,R16,72,6,4,63,39,26,11,9,2,4,L
Newport,Grass,32,20160711,,Brian Baker,R,190,31.19780972,546,60,6-4 6-3,3,R16,65,3,3,56,35,23,11,10,4,7,L
Newport,Grass,32,20160711,,John Patrick Smith,L,,26.60095825,173,311,1-6 6-3 6-3,3,R16,109,8,5,98,71,47,9,13,3,7,L
Newport,Grass,32,20160711,,Frank Dancevic,R,185,31.78918549,254,201,3-6 7-6(5) 6-4,3,R16,112,3,1,103,67,51,21,16,11,12,L
Newport,Grass,32,20160711,,Amir Weintraub,R,188,29.81793292,216,250,4-6 6-3 6-2,3,R32,82,1,2,74,48,32,16,14,4,8,L
Newport,Grass,32,20160711,,Benjamin Becker,R,178,35.06913073,96,612,6-1 6-2,3,R32,56,2,3,44,21,14,8,7,2,6,L
Newport,Grass,32,20160711,,Jared Donaldson,R,,19.75359343,145,387,6-1 6-3,3,R32,56,0,2,46,22,9,14,8,1,5,L
Newport,Grass,32,20160711,,Dennis Novikov,R,,22.67761807,128,453,7-6(3) 6-3,3,R32,71,3,1,62,40,28,13,10,1,2,L
Newport,Grass,32,20160711,,Michal Przysiezny,R,185,32.39972621,315,149,7-6(2) 6-4,3,R32,89,2,6,80,39,31,18,11,6,8,L
Newport,Grass,32,20160711,,James Duckworth,R,183,24.47091034,202,268,6-7(3) 7-6(5) 7-6(4),3,R32,155,13,3,125,69,51,31,18,5,8,L
Newport,Grass,32,20160711,,Lukas Lacko,R,185,28.68720055,98,606,6-3 6-2,3,R32,53,2,2,49,22,11,12,9,0,5,L
Newport,Grass,32,20160711,,Mackenzie Mcdonald,R,,21.23750856,419,96,6-2 6-3,3,R32,65,1,1,54,36,18,9,8,2,6,L
Newport,Grass,32,20160711,,Austin Krajicek,L,,26.0698152,129,448,6-2 3-6 6-2,3,R32,103,7,4,79,50,33,12,13,3,7,L
Newport,Grass,32,20160711,,Alex Kuznetsov,R,183,29.42915811,327,141,6-4 7-6(6),3,R32,95,7,0,72,39,31,20,11,3,4,L
Newport,Grass,32,20160711,,Jordan Thompson,R,,22.22587269,88,652,6-4 6-4,3,R32,69,2,5,62,36,27,12,10,3,5,L
Newport,Grass,32,20160711,,Ryan Harrison,R,183,24.1779603,158,352,6-4 6-4,3,R32,62,8,0,61,41,29,12,10,3,5,L
Gstaad,Clay,32,20160718,,Robin Haase,R,190,29.28405202,95,615,6-4 7-5,3,F,77,7,4,64,39,31,9,11,3,6,L
Gstaad,Clay,32,20160718,,Dustin Brown,R,196,31.60848734,99,603,4-6 6-3 6-3,3,SF,90,7,8,82,55,42,11,14,6,9,L
Gstaad,Clay,32,20160718,8,Paul Henri Mathieu,R,185,34.51334702,60,854,7-6(5) 7-6(2),3,SF,103,3,3,86,46,30,22,12,4,5,L
Gstaad,Clay,32,20160718,,Elias Ymer,R,,20.27104723,157,357,6-4 7-6(2),3,QF,106,7,2,89,55,39,16,11,12,13,L
Gstaad,Clay,32,20160718,7,Mikhail Youzhny,R,183,34.06433949,66,788,6-4 6-4,3,QF,72,5,2,65,40,25,16,10,3,5,L
Gstaad,Clay,32,20160718,3,Albert Ramos,L,188,28.50102669,31,1360,4-6 6-3 6-4,3,QF,134,8,3,78,52,37,14,14,1,4,L
Gstaad,Clay,32,20160718,,Thiago Monteiro,L,,22.13278576,110,546,7-6(2) 7-5,3,QF,75,2,0,67,49,34,14,12,0,1,L
Gstaad,Clay,32,20160718,,Jan Mertl,R,190,34.53798768,306,158,7-6(4) 6-4,3,R16,101,8,8,86,52,37,15,11,7,9,L
Gstaad,Clay,32,20160718,,Konstantin Kravchuk,R,190,31.39767283,105,585,2-6 7-6(5) 7-5,3,R16,148,4,5,93,52,40,21,16,4,7,L
Gstaad,Clay,32,20160718,4,Thomaz Bellucci,L,188,28.55030801,49,930,2-6 7-6(4) 6-1,3,R16,90,10,5,75,40,26,22,13,2,6,L
Gstaad,Clay,32,20160718,,Mirza Basic,R,,25.01848049,139,418,7-5 5-7 6-3,3,R16,127,7,3,109,68,50,15,16,10,14,L
Gstaad,Clay,32,20160718,,Henri Laaksonen,R,,24.29842574,165,331,6-1 6-4,3,R16,60,3,5,45,26,16,8,8,1,5,L
Gstaad,Clay,32,20160718,,Tristan Lamasine,R,,23.37029432,182,296,6-4 6-2,3,R16,70,2,5,55,31,15,14,9,6,10,L
Gstaad,Clay,32,20160718,,Horacio Zeballos,L,188,31.22518823,73,726,7-6(5) 6-4,3,R16,96,6,4,70,40,29,16,11,3,5,L
Gstaad,Clay,32,20160718,2,Gilles Simon,R,183,31.55646817,30,1385,6-2 6-4,3,R16,90,1,3,54,27,13,12,9,3,8,L
Gstaad,Clay,32,20160718,,Yann Marti,R,173,28.11225188,391,111,6-4 6-7(5) 6-2,3,R32,133,0,6,108,68,40,18,15,11,18,L
Gstaad,Clay,32,20160718,,Daniel Brands,R,196,29.00479124,135,435,2-6 7-6(7) 7-5,3,R32,120,10,2,102,61,46,24,16,7,9,L
Gstaad,Clay,32,20160718,5,Guido Pella,L,,26.17111567,51,913,6-7(5) 7-6(4) 7-6(7),3,R32,176,13,2,118,84,65,21,18,4,5,L
Gstaad,Clay,32,20160718,,Juan Monaco,R,185,32.30390144,94,620,6-2 7-5,3,R32,61,2,4,72,47,31,11,10,4,7,L
Gstaad,Clay,32,20160718,,Denis Istomin,R,188,29.86173854,97,611,4-2 RET,3,R32,25,3,0,32,18,13,4,3,5,6,L
Gstaad,Clay,32,20160718,,Johan Nikles,R,,19.321013,874,18,6-3 6-2,3,R32,72,1,5,65,36,22,12,9,7,11,L
Gstaad,Clay,32,20160718,,Marco Chiudinelli,R,185,34.85284052,129,463,7-5 6-1,3,R32,67,3,1,53,26,19,11,9,1,5,L
Gstaad,Clay,32,20160718,,Jozef Kovalik,R,,23.70157426,126,476,3-6 6-1 7-6(5),3,R32,128,4,4,96,63,42,16,14,2,5,L
Gstaad,Clay,32,20160718,,Radu Albot,R,,26.68309377,89,655,6-4 6-2,3,R32,65,1,4,62,43,24,10,9,5,9,L
Gstaad,Clay,32,20160718,,Agustin Velotti,R,,24.15058179,253,206,6-4 6-2,3,R32,83,1,3,63,35,22,10,9,5,9,L
Gstaad,Clay,32,20160718,,Thiemo De Bakker,R,193,27.8275154,136,426,6-7(4) 6-3 6-1,3,R32,109,7,3,104,61,42,18,14,5,9,L
Gstaad,Clay,32,20160718,,Antoine Bellier,U,,19.74811773,538,65,6-3 7-5,3,R32,81,5,3,76,36,26,17,11,6,9,L
Kitzbuhel,Clay,32,20160718,,Nikoloz Basilashvili,R,,24.39972621,123,481,6-3 6-4,3,F,83,2,0,66,50,26,8,10,1,6,L
Kitzbuhel,Clay,32,20160718,,Gerald Melzer,L,,26.01505818,107,575,7-6(4) 7-6(13),3,SF,172,2,3,113,71,49,23,12,13,14,L
Kitzbuhel,Clay,32,20160718,6,Dusan Lajovic,R,180,26.05065024,83,691,6-3 6-1,3,SF,64,3,2,41,34,20,2,8,2,6,L
Kitzbuhel,Clay,32,20160718,,Jurgen Melzer,L,183,35.15674196,421,98,3-6 6-3 6-1,3,QF,103,0,1,70,45,28,10,12,3,8,L
Kitzbuhel,Clay,32,20160718,8,Jan Lennard Struff,R,,26.23134839,86,661,6-2 6-7(5) 7-5,3,QF,188,6,14,132,55,40,29,16,9,17,L
Kitzbuhel,Clay,32,20160718,,Adam Pavlasek,R,,21.77686516,116,511,5-7 7-6(2) 6-3,3,QF,116,9,5,114,66,45,23,17,4,7,L
Kitzbuhel,Clay,32,20160718,,Karen Khachanov,R,,20.15879535,104,592,6-3 6-2,3,QF,70,3,2,49,27,18,9,8,1,4,L
Kitzbuhel,Clay,32,20160718,1,Dominic Thiem,R,,22.87200548,9,3175,6-3 7-5,3,R16,77,3,4,51,28,20,15,10,1,3,L
Kitzbuhel,Clay,32,20160718,,Daniel Gimeno Traver,R,185,30.94592745,131,454,6-3 6-1,3,R16,74,3,3,58,33,21,8,8,5,9,L
Kitzbuhel,Clay,32,20160718,,Roberto Carballes Baena,R,,23.321013,103,592,6-2 6-2,3,R16,77,0,3,50,26,17,9,8,5,9,L
Kitzbuhel,Clay,32,20160718,,Daniel Munoz De La Nava,L,,34.46680356,138,423,7-5 7-5,3,R16,90,3,3,74,41,27,17,12,7,11,L
Kitzbuhel,Clay,32,20160718,,Igor Sijsling,R,190,28.91718001,115,523,6-4 4-6 6-2,3,R16,100,7,3,105,62,37,18,14,12,18,L
Kitzbuhel,Clay,32,20160718,3,Marcel Granollers,R,190,30.26694045,46,972,6-2 6-4,3,R16,62,1,1,45,28,15,9,9,1,5,L
Kitzbuhel,Clay,32,20160718,,Mischa Zverev,L,190,28.90622861,146,398,6-4 6-4,3,R16,74,5,1,60,38,23,15,10,2,4,L
Kitzbuhel,Clay,32,20160718,2,Philipp Kohlschreiber,R,178,32.75564682,23,1600,6-4 6-4,3,R16,81,1,3,60,31,20,12,10,7,12,L
Kitzbuhel,Clay,32,20160718,,Taro Daniel,R,,23.4715948,113,527,6-4 7-6(4),3,R32,100,5,8,75,42,28,15,11,6,10,L
Kitzbuhel,Clay,32,20160718,,Albert Montanes,R,175,35.64134155,122,485,5-7 7-5 6-4,3,R32,135,8,6,112,58,42,32,17,8,10,L
Kitzbuhel,Clay,32,20160718,7,Inigo Cervantes Huegun,R,,26.63107461,76,713,6-4 6-4,3,R32,75,7,1,61,31,19,16,10,3,7,L
